ID,present_skills,missing_skills
79536879,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17499196,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
79261033,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
16492045,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18589927,['data analysis'],"['sql', 'machine learning', 'nlp', 'statistics', 'excel', 'python']"
23933031,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13964744,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
89512321,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
30709029,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
11183737,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
63158213,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
24727739,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15145575,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
69097572,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31064969,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
38707449,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
57706851,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
41152404,"['sql', 'excel', 'statistics']","['machine learning', 'data analysis', 'nlp', 'python']"
27710853,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
15573418,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
26829350,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
95625660,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19362586,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
45077654,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
87118391,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
33578873,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27607632,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23760084,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
30083943,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20552814,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
40987524,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29134721,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18062906,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29399491,"['excel', 'statistics']","['sql', 'machine learning', 'data analysis', 'nlp', 'python']"
19473948,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
71772815,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15765660,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29184740,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
17781039,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19147947,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18328743,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
37540732,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
30608780,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15918496,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16223371,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
79376680,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
36904300,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10724818,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26994282,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20819838,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
16511249,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
36074301,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27624540,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
20423658,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
98509238,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25810233,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15273850,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
26932091,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
13812481,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
55477468,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15973307,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22047665,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
69155584,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
30529547,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
23296286,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10603337,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
22319662,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15581242,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
90682785,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
98108571,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
12351749,"['machine learning', 'data analysis', 'excel', 'statistics']","['python', 'nlp', 'sql']"
39581020,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14267489,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25839123,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31454430,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18368613,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
51349448,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17509935,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
21595057,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12696104,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
34303500,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10898339,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
25315791,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
36621169,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17378327,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
33236701,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29211919,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
16121015,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19582792,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13348915,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
59422148,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10138632,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
29805310,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26425074,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
10464113,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
54101961,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
92200491,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
26530696,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29332616,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
42304307,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12820557,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13178604,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23929500,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
37360517,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28377361,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18171955,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
12082377,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28198029,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28867567,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
19147494,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
14358578,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
37735467,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
65456466,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
32140087,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
17704246,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
58428843,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
70528646,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
23032182,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
36970996,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
13637605,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
55097118,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
24610685,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
38087844,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
28139742,['data analysis'],"['sql', 'machine learning', 'nlp', 'statistics', 'excel', 'python']"
17410700,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
20141807,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
16280971,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
34131484,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18885231,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15620421,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
31199035,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
85918100,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14381464,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
23782450,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
37792474,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29928796,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
55104715,['sql'],"['machine learning', 'data analysis', 'nlp', 'statistics', 'excel', 'python']"
27233183,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
29815762,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
19156751,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
27096471,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
43311839,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15119529,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
88907739,"['data analysis', 'sql', 'excel']","['machine learning', 'statistics', 'nlp', 'python']"
31395742,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
93349646,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25694422,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
26291616,['sql'],"['machine learning', 'data analysis', 'nlp', 'statistics', 'excel', 'python']"
11020140,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
93459677,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18079050,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
25213006,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
14517953,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
39308779,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
51724595,"['sql', 'excel']","['machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
22259768,"['data analysis', 'excel']","['sql', 'machine learning', 'nlp', 'statistics', 'python']"
10332998,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
24643412,['sql'],"['machine learning', 'data analysis', 'nlp', 'statistics', 'excel', 'python']"
69181350,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
18856440,['excel'],"['sql', 'machine learning', 'data analysis', 'nlp', 'statistics', 'python']"
15433732,[],"['machine learning', 'data analysis', 'nlp', 'sql', 'statistics', 'excel', 'python']"
